CF-ID,AdminLevel,Admin1GeoBID,Admin1GeoBType,Admin1GeoBName,Admin1CASTName,RAH-Adm0-IsoAbbr,RAH-Adm0-Name,Date-StartForecastInterval,Date-EndForecastInterval,Duration-ForecastInterval_Months,CF-Indicator-Name,CF-Indicator-Value,CF-Indicator-Type,CF-Indicator-Direction,CF-Indicator-Descr,Source,CreatedOn,CreatedBy
34137,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202408,202501,6,VIEWS-Main_fatalities-6m,25.13,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34138,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202408,202507,12,VIEWS-Main_fatalities-12m,30.040200000000002,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34129,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202409,202502,6,CAST-Total_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34130,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202409,202411,3,CAST-Battles_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34131,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202409,202502,6,CAST-Battles_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34139,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202407,202407,12,CFB-AnyViolence-12m,0.04571865,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for any violence in the next 12 months [Date-StartForecastInterval,Date-EndForecastInterval] (following BSE and UCDP definitions and codebook; column: anyviolence_12).",https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34140,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202409,202411,3,AggregRank-3m,0.009523809523809525,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34141,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202409,202502,6,AggregRank-6m,0.007629504504504505,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34142,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202409,202508,12,AggregRank-12m,0.006993006993006993,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34143,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202409,202411,3,AggregMetric-3m,0.0012436006090863273,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34144,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202409,202502,6,AggregMetric-6m,0.001305307944115575,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
34145,Admin1,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,JOR,Jordan,202409,202508,12,AggregMetric-12m,0.002797181882226055,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6570,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202411,3,CAST-Total_events-3m,,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6571,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202502,6,CAST-Total_events-6m,,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6572,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202411,3,CAST-Battles_events-3m,,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6573,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202502,6,CAST-Battles_events-6m,,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6574,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202411,3,CAST-ERV_events-3m,,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6575,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202502,6,CAST-ERV_events-6m,,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6576,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202411,3,CAST-VaC_events-3m,,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6577,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202502,6,CAST-VaC_events-6m,,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6578,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202408,202410,3,VIEWS-Main_fatalities-3m,0.1312,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6579,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202408,202501,6,VIEWS-Main_fatalities-6m,0.3263,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6580,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202408,202507,12,VIEWS-Main_fatalities-12m,0.7149000000000001,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6581,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202407,202407,12,CFB-AnyViolence-12m,0.05479334615384616,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for any violence in the next 12 months [Date-StartForecastInterval,Date-EndForecastInterval] (following BSE and UCDP definitions and codebook; column: anyviolence_12).",https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6588,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202409,202411,3,CAST-Total_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6589,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202409,202502,6,CAST-Total_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6582,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202411,3,AggregRank-3m,0.002890173410404624,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6583,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202502,6,AggregRank-6m,0.002932551319648094,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6590,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202409,202411,3,CAST-Battles_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6591,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202409,202502,6,CAST-Battles_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6592,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202409,202411,3,CAST-ERV_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6584,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202508,12,AggregRank-12m,0.002840909090909091,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6585,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202411,3,AggregMetric-3m,1.7660918970842254e-05,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6593,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202409,202502,6,CAST-ERV_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6594,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202409,202411,3,CAST-VaC_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6595,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202409,202502,6,CAST-VaC_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6586,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202502,6,AggregMetric-6m,3.389749161678568e-05,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6587,Admin1,17685810B10287014873220,ADM1,Mazandaran,Mazandaran,IRN,Iran,202409,202508,12,AggregMetric-12m,6.656764361100815e-05,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6596,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202408,202410,3,VIEWS-Main_fatalities-3m,0.1139,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6597,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202408,202501,6,VIEWS-Main_fatalities-6m,0.23349999999999999,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6598,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202408,202507,12,VIEWS-Main_fatalities-12m,0.6323,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6599,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202407,202407,12,CFB-AnyViolence-12m,0.03851577777777778,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for any violence in the next 12 months [Date-StartForecastInterval,Date-EndForecastInterval] (following BSE and UCDP definitions and codebook; column: anyviolence_12).",https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
6600,Admin1,17685810B13889842409055,ADM1,Lorestan,Lorestan,IRN,Iran,202409,202411,3,AggregRank-3m,0.00537670467247932,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
