ID,Date,Admin1GeoBID,Admin1GeoBType,Admin1GeoBName,Admin1CASTName,CountryName,CountryIso,ACLED_TotalEvents,ACLED_Protests,ACLED_Riots,ACLED_ErV,ACLED_StrDev,ACLED_VaC,ACLED_Battles,ACLED_Fatalities,UCDP_Fatalities,ConflictIntensity,Description,CreatedBy,CreatedOn
35748,202407,17685810B23440170667410,ADM1,West Azerbaijan,West Azerbaijan,Iran,IRN,19.0,4.0,0.0,13.0,0.0,0.0,2.0,2.0,,0.0006542474432698599,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35749,202407,17685810B3064942505232,ADM1,Kurdistan,Kurdistan,Iran,IRN,10.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,,0.0003372112628561794,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35750,202407,17685810B30738859401369,ADM1,Fars,Fars,Iran,IRN,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00022588660492432798,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35751,202407,17685810B38369866596405,ADM1,Zanjan,Zanjan,Iran,IRN,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00022522522522522523,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35752,202407,17685810B43663780619119,ADM1,Semnan,Semnan,Iran,IRN,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00014887155362353362,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
11541,202311,50493656B94904250637342,ADM1,Karak,Al Karak,Jordan,JOR,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00025629759812536613,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
6901,202310,19161824B12012272353046,ADM1,Haifa,Haifa,Israel,ISR,20.0,9.0,1.0,6.0,3.0,1.0,0.0,0.0,,0.0006886815192314314,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
6902,202310,19161824B24193204184747,ADM1,Southern District,HaDarom,Israel,ISR,349.0,2.0,0.0,129.0,102.0,31.0,85.0,1450.0,1252.0,0.01176867307368066,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
6903,202310,19161824B470428506180,ADM1,Central District,HaMerkaz,Israel,ISR,98.0,3.0,2.0,48.0,42.0,3.0,0.0,1.0,,0.003689481213764024,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
6904,202310,19161824B77983365125372,ADM1,Tel Aviv,Tel Aviv,Israel,ISR,62.0,12.0,0.0,27.0,23.0,0.0,0.0,0.0,,0.0023273273273273273,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35753,202407,17685810B5034457967489,ADM1,South Khorasan,South Khorasan,Iran,IRN,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
6905,202310,19161824B79530266069959,ADM1,Jerusalem District,Jerusalem,Israel,ISR,21.0,2.0,0.0,11.0,8.0,0.0,0.0,1.0,2.0,0.00036135370833150204,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35754,202407,17685810B50760377364469,ADM1,Tehran,Tehran,Iran,IRN,38.0,37.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0007670377305844372,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
6906,202310,19161824B91089536365577,ADM1,Northern District,HaZafon,Israel,ISR,113.0,2.0,0.0,65.0,23.0,7.0,16.0,15.0,14.0,0.002345072757808622,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35755,202407,17685810B57153227405324,ADM1,Alborz,Alborz,Iran,IRN,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35756,202407,17685810B58703616021829,ADM1,North Khorasan,North Khorasan,Iran,IRN,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.817075166072188e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35757,202407,17685810B60472007491578,ADM1,Hamadan,Hamadan,Iran,IRN,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00013288153611055743,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35758,202407,17685810B6126582797818,ADM1,Chaharmahal and Bakhtiari,Chaharmahal and Bakhtiari,Iran,IRN,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00029511583296443856,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35759,202407,17685810B64585898126645,ADM1,Qazvin,Qazvin,Iran,IRN,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.00015957616570389047,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35760,202407,17685810B64963005891064,ADM1,Hormozgan,Hormozgan,Iran,IRN,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00029291154071470416,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35761,202407,17685810B65996934059620,ADM1,Sistan and Baluchestan,Sistan and Baluchestan,Iran,IRN,11.0,3.0,2.0,0.0,4.0,0.0,2.0,2.0,,0.0003787748355772873,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35762,202407,17685810B67379877863322,ADM1,Markazi,Markazi,Iran,IRN,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00010116337885685381,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40477,202408,50493656B18053261503870,ADM1,Ajloun,Ajlun,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40478,202408,50493656B24919758862355,ADM1,Mafraq,Al Mafraq,Jordan,JOR,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,6.383046628155619e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40479,202408,50493656B40052368003294,ADM1,Madaba,Madaba,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40481,202408,50493656B53844896346683,ADM1,Amman,Amman,Jordan,JOR,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0002697690102849435,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40480,202408,50493656B42397385377058,ADM1,Tafilah,At Tafilah,Jordan,JOR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.443407596157157e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40482,202408,50493656B62478729305943,ADM1,Balqa,Al Balqa,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40483,202408,50493656B72492647240238,ADM1,Irbid,Irbid,Jordan,JOR,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00015015015015015014,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40484,202408,50493656B90517147106903,ADM1,Ma'an,Maan,Jordan,JOR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.9774310724706724e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40485,202408,50493656B94904250637342,ADM1,Karak,Al Karak,Jordan,JOR,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.750143440548111e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40486,202408,50493656B9527447842434,ADM1,Jerash,Jerash,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40487,202408,50493656B99152079712432,ADM1,Zarqa,Az Zarqa,Jordan,JOR,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.773920406435225e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
40488,202408,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
11544,202311,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,Jordan,JOR,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00022588660492432798,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35764,202407,17685810B7382218659393,ADM1,Kohgiluyeh and Boyer-Ahmad,Kohgiluyeh and Boyer-Ahmad,Iran,IRN,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00022522522522522523,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35765,202407,17685810B76974127550435,ADM1,Mazandaran,Mazandaran,Iran,IRN,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35766,202407,17685810B81741200709170,ADM1,East Azerbaijan,East Azerbaijan,Iran,IRN,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00023625502041918392,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35767,202407,17685810B83340129779815,ADM1,Bushehr,Bushehr,Iran,IRN,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00021899408715964669,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35763,202407,17685810B68217123081047,ADM1,Kerman,Kerman,Iran,IRN,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00022588660492432798,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35768,202407,17685810B84447356108506,ADM1,Gilan,Gilan,Iran,IRN,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00020321761219305672,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35769,202407,17685810B90334917415902,ADM1,Kermanshah,Kermanshah,Iran,IRN,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.00032723583886907294,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35770,202407,17685810B90918579754309,ADM1,Ardabil,Ardabil,Iran,IRN,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0001661019201381968,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35771,202407,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,Iran,IRN,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00025822635384388374,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35772,202407,17685810B99097995033086,ADM1,Khuzestan,Khuzestan,Iran,IRN,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0011808636262087896,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
8880,202310,68408151B13555465262434,ADM1,Beyrouth,Beirut,Lebanon,LBN,65.0,58.0,4.0,0.0,3.0,0.0,0.0,0.0,,0.00243993993993994,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
8881,202310,68408151B17317068268844,ADM1,Liban-Sud,South,Lebanon,LBN,210.0,38.0,2.0,151.0,9.0,0.0,10.0,11.0,26.0,0.003759707420481265,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
8882,202310,68408151B19672163648714,ADM1,Baalbek-Hermel,Baalbek-Hermel,Lebanon,LBN,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.00043875932363562724,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
8883,202310,68408151B46493486830483,ADM1,Nabatîyé,Al Nabatieh,Lebanon,LBN,306.0,13.0,2.0,263.0,11.0,5.0,12.0,55.0,31.0,0.006724474268543775,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
8884,202310,68408151B59549752014872,ADM1,Béqaa,Bekaa,Lebanon,LBN,8.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,,0.000270956816257409,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
8885,202310,68408151B65529488220063,ADM1,Liban-Nord,North,Lebanon,LBN,37.0,35.0,1.0,0.0,0.0,0.0,1.0,2.0,,0.00121077260381557,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
8886,202310,68408151B78911970066467,ADM1,Mont-Liban,Mount Lebanon,Lebanon,LBN,47.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.00156135804929905,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
8887,202310,68408151B85296590469481,ADM1,Aakkâr,Akkar,Lebanon,LBN,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0005533421868083222,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35845,202407,19161824B12012272353046,ADM1,Haifa,Haifa,Israel,ISR,33.0,26.0,1.0,0.0,6.0,0.0,0.0,0.0,,0.0012044674793780569,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
35846,202407,19161824B24193204184747,ADM1,Southern District,HaDarom,Israel,ISR,53.0,18.0,1.0,16.0,16.0,1.0,1.0,1.0,,0.0017950889077053345,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
