CF-ID,RAH-Adm0-IsoAbbr,RAH-Adm0-Name,AdminLevel,Date-StartForecastInterval,Date-EndForecastInterval,Duration-ForecastInterval_Months,CF-Indicator-Name,CF-Indicator-Value,CF-Indicator-Type,CF-Indicator-Direction,CF-Indicator-Descr,eCF-AbsErrorAdmin0,eCF-AbsErrorAdmin0_Desc,eCF-RelErrorAdmin0,eCF-RelErrorAdmin0_Desc,eCF-AbsErrorGlobal,eCF-AbsErrorGlobal_Desc,eCF-RelErrorGlobal,eCF-RelErrorGlobal_Desc,eCF-KendallTauRank,eCF-KendallTauRank_Desc,eCF-KendallTauRankpVal,eCF-KendallTauRankpVal_Desc,Source,CreatedOn,CreatedBy
6055,PSE,Occupied Palestinian territory,Admin0,202409,202502,6,ConfInt-BASE-6m,0.06102362723722451,Conflict intensity score [0-1],higher=more violence,"Aggregate ACLED + UCDP base-Model, obtained as the mean [connflict intensity] over the last 6 months, where the conflict intensity per country i and month m is calculated by combining ACLED and UCDP as (ACLED_im/ACLED_Tot_m + UCDP_im/UCDP_Tot_m)/2. Note this is an experimental metric to test aggregation of ACLED and UCDP for obtaining more comprehensive/alternative conflict representations that take into account both leading conflict data providers and may be useful in certain cases - please only use with care.",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://acleddata.com/data-export-tool/_https://ucdp.uu.se/downloads/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
6056,PSE,Occupied Palestinian territory,Admin0,202409,202508,12,ConfInt-BASE-12m,0.06102362723722451,Conflict intensity score [0-1],higher=more violence,"Aggregate ACLED + UCDP base-Model, obtained as the mean [connflict intensity] over the last 6 months, where the conflict intensity per country i and month m is calculated by combining ACLED and UCDP as (ACLED_im/ACLED_Tot_m + UCDP_im/UCDP_Tot_m)/2. Note this is an experimental metric to test aggregation of ACLED and UCDP for obtaining more comprehensive/alternative conflict representations that take into account both leading conflict data providers and may be useful in certain cases - please only use with care.",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://acleddata.com/data-export-tool/_https://ucdp.uu.se/downloads/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
6057,PSE,Occupied Palestinian territory,Admin0,202409,202411,3,CAST-Total_events-3m,3940.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",2384.0,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,0.42693342179412896,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",446.8682795698925,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.6879545253733211,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.4713011858957914,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",7.566816297532119e-08,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
6058,PSE,Occupied Palestinian territory,Admin0,202409,202502,6,CAST-Total_events-6m,7807.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",4768.0,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,0.4228568588920545,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",892.4354838709678,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.6900091195329034,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.4681841438524059,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",1.6530852508154176e-08,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
6059,PSE,Occupied Palestinian territory,Admin0,202409,202411,3,CAST-Battles_events-3m,631.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
6060,PSE,Occupied Palestinian territory,Admin0,202409,202502,6,CAST-Battles_events-6m,1224.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
6061,PSE,Occupied Palestinian territory,Admin0,202409,202411,3,CAST-ERV_events-3m,2966.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
6062,PSE,Occupied Palestinian territory,Admin0,202409,202502,6,CAST-ERV_events-6m,5934.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3536,IRN,"Iran, Islamic Republic of",Admin0,202409,202502,6,CAST-VaC_events-6m,6.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3537,IRN,"Iran, Islamic Republic of",Admin0,202408,202410,3,VIEWS-Main_fatalities-3m,9.0452,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",36.063175,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,1.1128807772889169,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",147.67619751308902,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.7666813655538222,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.7092201091854535,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",1.5015129595540985e-19,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://viewsforecasting.org/data/#latest-data,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3538,IRN,"Iran, Islamic Republic of",Admin0,202408,202501,6,VIEWS-Main_fatalities-6m,19.372799999999998,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",56.48805,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,0.6188748120300752,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",188.33519214659682,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.7769831160381881,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.695223821934372,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",5.231910650222788e-20,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://viewsforecasting.org/data/#latest-data,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3539,IRN,"Iran, Islamic Republic of",Admin0,202408,202507,12,VIEWS-Main_fatalities-12m,44.29769999999999,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",108.5515,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,0.6659601226993865,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",382.99763821989524,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.8215378302969623,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.6764596980876085,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",4.586850835414522e-21,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://viewsforecasting.org/data/#latest-data,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3540,IRN,"Iran, Islamic Republic of",Admin0,202409,202411,3,CFB-ArmedConflict-3m,0.1867907195917509,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for onset of armed conflict in the next (3 or 12) months, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following BSE and UCDP definitions and codebook (BSE columns: armedconf_3, armedconf_12). Note: should be used for countries that are not yet in conflict as it is predicting the onset of new conflict. ",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3541,IRN,"Iran, Islamic Republic of",Admin0,202409,202508,12,CFB-ArmedConflict-12m,0.5160472939007079,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for onset of armed conflict in the next (3 or 12) months, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following BSE and UCDP definitions and codebook (BSE columns: armedconf_3, armedconf_12). Note: should be used for countries that are not yet in conflict as it is predicting the onset of new conflict. ",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
6068,PSE,Occupied Palestinian territory,Admin0,202409,202411,3,CFB-ArmedConflict-3m,0.6973249361045676,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for onset of armed conflict in the next (3 or 12) months, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following BSE and UCDP definitions and codebook (BSE columns: armedconf_3, armedconf_12). Note: should be used for countries that are not yet in conflict as it is predicting the onset of new conflict. ",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
